"mz","rt","X100_300_Pos_jgu1.mzXML","X100_300_Pos_jgu2.mzXML","X100_300_Pos_jgw1.mzXML","X100_300_Pos_jgw2.mzXML","X100_300_Pos_nju1.mzXML","X100_300_Pos_nju2.mzXML","X100_300_Pos_njw1.mzXML","X100_300_Pos_njw2.mzXML","X100_300_Pos_oju2.mzXML","X100_300_Pos_ojw1.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","chracaterscore","ionmodescore","adductscore","MS2score","allscore","temp.scorevalues"
103.1310425,0.785026667,1252565.625,1441231,619097.125,185544.5625,802702.5,675802.5,671779.625,698521.625,714250.375,1034764.938,2,"C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H12;C6H15N;C6H15N;C6H15N;C6H15N;C6H15N;C6H15N;C6H15N","-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356;-0.483647225720356","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719","CC1CCCC1;C1CCCCC1;CC(C)(C)C=C;CC(C)=C(C)C;CCCCC=C;CCC\C=C/C;CC(C)CC=C;CCC(=C)CC;CCCC(C)=C;CC\C(C)=C/C;CCC=C.C=C;CCC\C=C\C;CCCCC=C;C1CCCCC1;CC\C=C\CC;CCCCC=C;CC\C=C\CC;CC\C=C\CC;CC(C)CC(C)N;CC(C)NC(C)C;CCCCCCN;CCN(CC)CC;CCCNCCC;CCCCC(C)N;CCNC(C)CC","2471;2960;5138;5166;5497;5499;6018;6150;6170;6446;17251;17423;24697;27252;29146;29190;37999;38000;2836;2843;2998;3356;4221;11863;16305","[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0",0,"-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719;-1.47369689486719",0
103.7437464,7.583183333,100,100,100,100,100,100,100,100,1594302.75,62504.71094,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
103.9658483,0.035662333,219377.372045313,140092.590845312,191013.278345312,160327.715845312,203091.825245313,166433.606445312,290643.793945312,245377.700245313,219007.340845312,188567,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
103.9774424,3.4977,100,143382.375,100,116006.6406,149929.3281,225060.9375,142647.875,193782.5313,161855.9531,165628.0938,6,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
104.0335871,0.762983333,100,100,100,100,100,102442.3203,100,100,100,41340.21484,6,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
104.0336126,0.761938333,100,100,100,100,122535.7188,102442.3203,100,100,100,48552.54297,5,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
104.1069285,0.785026667,11799159.921875,15396273.921875,2859607.921875,2294918.671875,6526320.921875,6359365.421875,5290846.421875,4815609.421875,7085394.921875,4439783,2,"C5H13NO;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H15NO2;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O","0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;-4.09007686187871;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-5.08012653102554;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602","C[N+](C)(C)CC[O-];CCC(C)C=O;CC(C)(C)C=O;CC1CCCO1;CCCCC=O;C1CCOCC1;CCOCC=C;CC(C)CC=O;CCCOC=C;CC(C)OC=C;CCCC1CO1;CC1CCOC1;[OH-].C[N+](C)(C)CCO;CC(O)CN(C)C;CN(C)CCCO;CCN(CC)CO;CCOCCCN;CC(CO)N(C)C;CC(C)(CN)CO;CCC(N)COC;CC(C)(O)C=C;CCC(O)C=C;CCC(=O)CC;OC1CCCC1;CCCC(C)=O;CC(C)=CCO;CC(C)C(C)=O;CC(O)CC=C;CC(=C)CCO;C/C=C/CCO;CC(O)C1CC1;C/C=C/C(C)O;CC\C=C/CO;CC(CO)C=C;C/C=C(C)/CO","23528;1016;1816;2475;2941;4210;5118;5453;6180;6477;6636;14649;3480;2842;10190;10688;12317;15059;18175;19124;747;1547;2460;2472;2820;5097;5167;5747;6171;6175;6194;7663;7686;10498;11574","[M+H]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+H-H2O]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0",0,"-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602",0
104.1069285,0.785026667,11799159.921875,15396273.921875,2859607.921875,2294918.671875,6526320.921875,6359365.421875,5290846.421875,4815609.421875,7085394.921875,4439783,2,"C5H13NO;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H15NO2;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H13NO;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O;C5H10O","0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;-4.09007686187871;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982;0.00850256932722982","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-5.08012653102554;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602","C[N+](C)(C)CC[O-];CCC(C)C=O;CC(C)(C)C=O;CC1CCCO1;CCCCC=O;C1CCOCC1;CCOCC=C;CC(C)CC=O;CCCOC=C;CC(C)OC=C;CCCC1CO1;CC1CCOC1;[OH-].C[N+](C)(C)CCO;CC(O)CN(C)C;CN(C)CCCO;CCN(CC)CO;CCOCCCN;CC(CO)N(C)C;CC(C)(CN)CO;CCC(N)COC;CC(C)(O)C=C;CCC(O)C=C;CCC(=O)CC;OC1CCCC1;CCCC(C)=O;CC(C)=CCO;CC(C)C(C)=O;CC(O)CC=C;CC(=C)CCO;C/C=C/CCO;CC(O)C1CC1;C/C=C/C(C)O;CC\C=C/CO;CC(CO)C=C;C/C=C(C)/CO","23528;1016;1816;2475;2941;4210;5118;5453;6180;6477;6636;14649;3480;2842;10190;10688;12317;15059;18175;19124;747;1547;2460;2472;2820;5097;5167;5747;6171;6175;6194;7663;7686;10498;11574","[M+H]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+H-H2O]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+;[M+NH4]+","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0",0,"-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602;-0.981547099819602",0
104.9475174,0.035662333,374027.141113281,169902.406713281,195093.563013281,204639.797413281,486884.828613281,383941.109913281,586480.641113281,464795.766113281,400586.578613281,382664.1875,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
104.9627177,0.006576817,3652962.25,3120700,1903108.875,722558.5,4597038,3527523.5,5242650,4812722.5,3488966.75,2987246,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
104.9627558,0.006070033,837043.3125,732036.5625,539270.625,722558.5,163474.1094,126370.7578,352291.6875,127722.8516,323476.625,499845.5,1,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
104.9916229,0.905688333,224721.258839063,191787.868139063,136653.946339063,296120.977539062,399550.415039062,438262.102539062,299664.446339062,247942.883839063,366643.415039062,310855.4688,6,"C4H5ClO2;C4H5ClO2;C4H5ClO2","-4.09007686187871;-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809;0.00995033085316809","-4.08012653102554;-4.08012653102554;-4.08012653102554","ClCC(=O)OC=C;ClC(=O)OCC=C;ClC1CCOC1=O","4596;8999;9566","[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0",0,"0;-0.5;0","1;1;1","0;0;0","0;0;0",0
105.0026449,0.178978333,301033.5313,185255.9531,262258.5,322140.0625,355395.9375,349644.1563,431450.125,323808.1875,444812.0938,446102.8125,10,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.0146586,3.122116667,1266056.75,1812193.375,1483341.875,1853348.875,100,100,100,100,100,100,4,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.0338109,6.136933333,6119899.5,6642860.5,4242843,4252713.5,255715.2344,174078,195717.8906,201068.0625,859936.6875,820485.625,2,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.039917,0.898663333,1617971.75,4397499,1420828.375,3532370.766,555881.25,544653.0625,494596.3438,535716.5625,525133.0625,494057.6875,2,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.039917,0.898663333,1617971.75,4397499,1420828.375,3322224.5,392007.875,423067.4688,312804.2813,270898.7813,311556.875,313501.625,2,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.0399399,0.898663333,170306.25,531266.5625,249553.4688,247369.3594,100,100,100,100,100,47548.44531,2,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.0399399,0.897766667,108203.375,260214.7188,252741.1094,496174.0625,100,100,100,100,100,97073.71094,4,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
105.0699997,9.232566667,100,100,100,100,100,100,100,100,278717.1875,100,9,"C8H8;C8H8;C8H8;C8H8;C8H8;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O;C8H10O","-0.207267252117891;-0.207267252117891;-0.207267252117891;-0.207267252117891;-0.207267252117891;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871","-2.65345925506638;-2.65345925506638;-2.65345925506638;-2.65345925506638;-2.65345925506638;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398;-1.96550053420398","-2.52739317385094;-2.52739317385094;-2.52739317385094;-2.52739317385094;-2.52739317385094;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936;-5.72224406274936","C/1=C/C=C\C=C/C=C1;C=Cc1ccccc1;C(=C(c1c(c(c(c(c1[2H])[2H])[2H])[2H])[2H])[2H])([2H])[2H];C=Cc1ccccc1;C=Cc1ccccc1;OCCc1ccccc1;Cc1cccc(C)c1O;COc1ccccc1C;Cc1ccc(O)cc1C;Cc1ccc(C)c(O)c1;CCOc1ccccc1;Cc1cccc(O)c1C;CCc1ccccc1O;CC(O)c1ccccc1;Cc1ccc(O)c(C)c1;Cc1cc(C)cc(O)c1;CCc1ccc(O)cc1;Cc1ccc(CO)cc1;Cc1cccc(C)c1O;O=CC1CC2CC1C=C2;CCc1ccc(O)cc1;Cc1cccc(C)c1O;Cc1ccccc1.C=O;CCc1ccc(O)cc1","5872;11517;14386;26190;34901;219;829;841;978;996;1055;1415;2154;2587;2742;2878;3457;5199;7026;11980;17142;17274;17322;19267","[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0",0,"-0.5;-0.5;-0.5;-0.5;-0.5;0;0;-0.5;0;0;-0.5;0;0;0;0;0;0;0;0;-0.5;0;0;-0.5;0","0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0",0
106.0257085,0.791516667,100,100,100,100,149523.3125,156143.9063,100,100,100,34739.55078,6,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.0498581,0.734798333,135190.5938,156347.7813,1703454.625,1607225.75,191696.4063,320143.6563,586363.6875,356907.25,430270.0938,99161.45313,3,"C5H9Cl;C5H9Cl;C5H11ClO;C5H11ClO","-0.534129364333801;-0.534129364333801;-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-1.52417903348063;-1.52417903348063;-5.08012653102554;-5.08012653102554","CC(C)=CCCl;ClC1CCCC1;OCCCCCCl;CC(C)COCCl","1350;6513;8723;21034","[M+H]+;[M+H]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0;0",0,"-0.5;-0.5;0;-0.5","0;0;1;1","0;0;0;0","0;0;0;0",0
106.0653152,4.31705,6247154.2109375,6871012.2109375,5399747.2109375,6643109.7109375,276427.8047375,394579.5039375,425534.8984375,366759.7422375,706197.3359375,348569.0938,2,"C7H7N;C7H7N;C7H9NO;C7H9NO;C7H9NO;C7H9NO;C7H9NO;C7H9NO;C7H9NO;C7H9NO;C7H9NO;C7H9NO","0.00989261802213339;0.00989261802213339;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871","-4.46892539134655;-4.46892539134655;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449;-3.98564564832449","-5.45903277332441;-5.45903277332441;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032;-8.5757225102032","C=Cc1ccccn1;C=Cc1ccncc1;Cc1ccc(O)c(N)c1;OCCc1ccccn1;COc1ccccc1N;Cn1cccc1C(C)=O;Cc1cccc(C)[n+]1[O-];Cc1ccc(N)cc1O;Cc1cc(N)ccc1O;Cc1cc(O)ccc1N;CCc1cc[n+]([O-])cc1;Nc1ccccc1.C=O","16029;17409;994;1056;2158;6532;6690;9017;9018;9019;10059;17389","[M+H]+;[M+H]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0;0;0;0;0;0;0;0;0;0",0,"-0.5;-0.5;0;0;0;0;-0.5;0;0;0;-0.5;0","0;0;1;1;1;1;1;1;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0",0
106.0653737,4.314233333,2330267.5389375,2121637.9299375,1263166.7109375,2189768.4609375,624208.8984375,523945.4609375,773048.9609375,737165.8984375,975946.3984375,319499.5625,1,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.0856171,0.815856667,100,100,100,100,673941.25,741670.5625,2072155.25,1810264.25,1768955.125,953323.75,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.5193685,0.064860833,100,100,100,100,100,100,146380.6875,100,227043.0781,28992.21289,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.9428787,0.035662333,200753.9844,107745.4766,157961.9844,197384.6563,173055.8594,149686.0313,254049.1406,179995.3125,179470.0781,158357.2031,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.9564819,2.745166667,108000.627967187,115533.784167188,143117.120167188,100151.143567187,151667.416967188,143606.838867188,252299.182667188,176093.854467188,181837.620167188,194245.25,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.9630559,0.035662333,542384.6875,638889.3125,646884.125,694097.8125,850509,796707.75,1063403.375,956872.875,758284.6875,836832.375,7,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
106.9631322,0.034832667,819861.375,536699.5,225193.875,564776.0625,530199.3125,515232.0625,572130.5625,608498.0625,501164.5938,527595.125,1,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
