mz,formula,SMILES,matchscore
293.2123413,C18H32O4,CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C,0.019632025
293.2123413,C17H28O,CC(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0.019632025
293.2123413,C17H28O,CC(C)c1cc(O)c(cc1C(C)(C)C)C(C)(C)C,0.019632025
293.2123413,C17H28O,CCC(C)(C)c1cc(C)cc(c1O)C(C)(C)CC,0.019632025
293.2123413,C17H28O,CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C,0.019632025
293.2123413,C17H28O,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3CC12CC[C@]3(C)C(C)=O,0.019632025
293.1793213,C14H30O4S,CCCCCCCCCCCCCCO[S](O)(=O)=O,1.618863926
295.2279663,C18H34O4,OC(=O)CCCCCCCCCCCCCCCCC(O)=O,1.572784695
295.2279663,C18H34O4,CCC[C@@H](CC)OC(=O)CCCCC(=O)OCC[C@H](C)CC,0.925650618
295.2279663,C18H34O4,CCCCCCCCC(=O)OOC(=O)CCCCCCCC,0.876581432
297.1532796,C16H26O3S,CCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O,2.448407162
297.243632,C18H34O3,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,2.019896107
297.243632,C18H34O3,CCCCCC[C@H](O)C/C=C/CCCCCCCC(O)=O,2.019896107
297.243632,C18H33BO3,C1CCC(CC1)OB(OC2CCCCC2)OC3CCCCC3,0.519896107
297.1528625,C16H26O3S,CCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O,0.988551444
